备注：考试汇总表 学生ID 考试序号 总成绩 平均成绩
1,201901,187,62.33
2,201901,187,62.33
3,201901,187,62.33
4,201901,187,62.33
5,201901,187,62.33
6,201901,187,62.33
7,201901,187,62.33
8,201901,187,62.33
9,201901,187,62.33
10,201901,187,62.33
11,201901,187,62.33
12,201901,187,62.33
13,201901,187,62.33
14,201901,187,62.33
15,201901,187,62.33
16,201901,187,62.33
17,201901,187,62.33
18,201901,187,62.33
19,201901,187,62.33
20,201901,187,62.33
21,201901,187,62.33
22,201901,187,62.33
23,201901,187,62.33
24,201901,187,62.33
25,201901,187,62.33
26,201901,187,62.33
27,201901,187,62.33
28,201901,187,62.33
29,201901,187,62.33
30,201901,187,62.33
31,201901,187,62.33
32,201901,187,62.33
33,201901,187,62.33
34,201901,187,62.33
35,201901,187,62.33
36,201901,187,62.33
37,201901,187,62.33
38,201901,187,62.33
39,201901,187,62.33
40,201901,187,62.33
41,201901,187,62.33
42,201901,187,62.33
43,201901,187,62.33
44,201901,187,62.33
45,201901,187,62.33
46,201901,187,62.33
47,201901,187,62.33
48,201901,187,62.33
49,201901,187,62.33
50,201901,187,62.33
51,201901,187,62.33
52,201901,187,62.33
53,201901,187,62.33
54,201901,187,62.33
55,201901,187,62.33
56,201901,187,62.33
57,201901,187,62.33
58,201901,187,62.33
59,201901,187,62.33
60,201901,187,62.33
61,201901,187,62.33
62,201901,187,62.33
63,201901,187,62.33
64,201901,187,62.33
65,201901,187,62.33
66,201901,187,62.33
67,201901,187,62.33
68,201901,187,62.33
69,201901,187,62.33
70,201901,187,62.33
71,201901,187,62.33
72,201901,187,62.33
73,201901,187,62.33
74,201901,187,62.33
75,201901,187,62.33
76,201901,187,62.33
77,201901,187,62.33
78,201901,187,62.33
79,201901,187,62.33
80,201901,187,62.33
81,201901,187,62.33
82,201901,187,62.33
83,201901,187,62.33
84,201901,187,62.33
85,201901,187,62.33
86,201901,187,62.33
87,201901,187,62.33
88,201901,187,62.33
89,201901,187,62.33
90,201901,187,62.33
91,201901,187,62.33
92,201901,187,62.33
93,201901,187,62.33
94,201901,187,62.33
95,201901,187,62.33
96,201901,187,62.33
97,201901,187,62.33
98,201901,187,62.33
99,201901,187,62.33
100,201901,187,62.33
101,201901,187,62.33
102,201901,187,62.33
103,201901,187,62.33
104,201901,187,62.33
105,201901,187,62.33
106,201901,187,62.33
107,201901,187,62.33
108,201901,187,62.33
109,201901,187,62.33
110,201901,187,62.33
111,201901,187,62.33
112,201901,187,62.33
113,201901,187,62.33
114,201901,187,62.33
115,201901,187,62.33
116,201901,187,62.33
117,201901,187,62.33
118,201901,187,62.33
119,201901,187,62.33
120,201901,187,62.33
121,201901,187,62.33
122,201901,187,62.33
123,201901,187,62.33
124,201901,187,62.33
125,201901,187,62.33
126,201901,187,62.33
127,201901,187,62.33
128,201901,187,62.33
129,201901,187,62.33
130,201901,187,62.33
131,201901,187,62.33
132,201901,187,62.33
133,201901,187,62.33
134,201901,187,62.33
135,201901,187,62.33
136,201901,187,62.33
137,201901,187,62.33
138,201901,187,62.33
139,201901,187,62.33
140,201901,187,62.33
141,201901,187,62.33
142,201901,187,62.33
143,201901,187,62.33
144,201901,187,62.33
145,201901,187,62.33
146,201901,187,62.33
147,201901,187,62.33
148,201901,187,62.33
149,201901,187,62.33
150,201901,187,62.33
151,201901,187,62.33
152,201901,187,62.33
153,201901,187,62.33
154,201901,187,62.33
155,201901,187,62.33
156,201901,187,62.33
157,201901,187,62.33
158,201901,187,62.33
159,201901,187,62.33
160,201901,187,62.33
161,201901,187,62.33
162,201901,187,62.33
163,201901,187,62.33
164,201901,187,62.33
165,201901,187,62.33
166,201901,187,62.33
167,201901,187,62.33
168,201901,187,62.33
169,201901,187,62.33
170,201901,187,62.33
171,201901,187,62.33
172,201901,187,62.33
173,201901,187,62.33
174,201901,187,62.33
175,201901,187,62.33
176,201901,187,62.33
177,201901,187,62.33
178,201901,187,62.33
179,201901,187,62.33
180,201901,187,62.33
181,201901,187,62.33
182,201901,187,62.33
183,201901,187,62.33
184,201901,187,62.33
185,201901,187,62.33
186,201901,187,62.33
187,201901,187,62.33
188,201901,187,62.33
189,201901,187,62.33
190,201901,187,62.33
191,201901,187,62.33
192,201901,187,62.33
193,201901,187,62.33
194,201901,187,62.33
195,201901,187,62.33
196,201901,187,62.33
197,201901,187,62.33
198,201901,187,62.33
199,201901,187,62.33
200,201901,187,62.33
201,201901,187,62.33
202,201901,187,62.33
203,201901,187,62.33
204,201901,187,62.33
205,201901,187,62.33
206,201901,187,62.33
207,201901,187,62.33
208,201901,187,62.33
209,201901,187,62.33
210,201901,187,62.33
211,201901,187,62.33
212,201901,187,62.33
213,201901,187,62.33
214,201901,187,62.33
215,201901,187,62.33
216,201901,187,62.33
217,201901,187,62.33
218,201901,187,62.33
219,201901,187,62.33
220,201901,187,62.33
221,201901,187,62.33
222,201901,187,62.33
223,201901,187,62.33
224,201901,187,62.33
225,201901,187,62.33
226,201901,187,62.33
227,201901,187,62.33
228,201901,187,62.33
229,201901,187,62.33
230,201901,187,62.33
231,201901,187,62.33
232,201901,187,62.33
233,201901,187,62.33
234,201901,187,62.33
235,201901,187,62.33
236,201901,187,62.33
237,201901,187,62.33
238,201901,187,62.33
239,201901,187,62.33
240,201901,187,62.33
241,201901,187,62.33
242,201901,187,62.33
243,201901,187,62.33
244,201901,187,62.33
245,201901,187,62.33
246,201901,187,62.33
247,201901,187,62.33
248,201901,187,62.33
249,201901,187,62.33
250,201901,187,62.33
251,201901,187,62.33
252,201901,187,62.33
253,201901,187,62.33
254,201901,187,62.33
255,201901,187,62.33
256,201901,187,62.33
257,201901,187,62.33
258,201901,187,62.33
259,201901,187,62.33
260,201901,187,62.33
261,201901,187,62.33
262,201901,187,62.33
263,201901,187,62.33
264,201901,187,62.33
265,201901,187,62.33
266,201901,187,62.33
267,201901,187,62.33
268,201901,187,62.33
269,201901,187,62.33
270,201901,187,62.33
271,201901,187,62.33
272,201901,187,62.33
273,201901,187,62.33
274,201901,187,62.33
275,201901,187,62.33
276,201901,187,62.33
277,201901,187,62.33
278,201901,187,62.33
279,201901,187,62.33
280,201901,187,62.33
281,201901,187,62.33
282,201901,187,62.33
283,201901,187,62.33
284,201901,187,62.33
285,201901,187,62.33
286,201901,187,62.33
287,201901,187,62.33
288,201901,187,62.33
289,201901,187,62.33
290,201901,187,62.33
291,201901,187,62.33
292,201901,187,62.33
293,201901,187,62.33
294,201901,187,62.33
295,201901,187,62.33
296,201901,187,62.33
297,201901,187,62.33
298,201901,187,62.33
299,201901,187,62.33
300,201901,187,62.33
301,201901,187,62.33
302,201901,187,62.33
303,201901,187,62.33
304,201901,187,62.33
305,201901,187,62.33
306,201901,187,62.33
307,201901,187,62.33
308,201901,187,62.33
309,201901,187,62.33
310,201901,187,62.33
311,201901,187,62.33
312,201901,187,62.33
313,201901,187,62.33
314,201901,187,62.33
315,201901,187,62.33
316,201901,187,62.33
317,201901,187,62.33
318,201901,187,62.33
319,201901,187,62.33
320,201901,187,62.33
321,201901,187,62.33
322,201901,187,62.33
323,201901,187,62.33
324,201901,187,62.33
325,201901,187,62.33
326,201901,187,62.33
327,201901,187,62.33
328,201901,187,62.33
329,201901,187,62.33
330,201901,187,62.33
331,201901,187,62.33
332,201901,187,62.33
333,201901,187,62.33
334,201901,187,62.33
335,201901,187,62.33
336,201901,187,62.33
337,201901,187,62.33
338,201901,187,62.33
339,201901,187,62.33
340,201901,187,62.33
341,201901,187,62.33
342,201901,187,62.33
343,201901,187,62.33
344,201901,187,62.33
345,201901,187,62.33
346,201901,187,62.33
347,201901,187,62.33
348,201901,187,62.33
349,201901,187,62.33
350,201901,187,62.33
351,201901,187,62.33
352,201901,187,62.33
353,201901,187,62.33
354,201901,187,62.33
355,201901,187,62.33
356,201901,187,62.33
357,201901,187,62.33
358,201901,187,62.33
359,201901,187,62.33
360,201901,187,62.33
361,201901,187,62.33
